member_no,ffp_date,load_time,flight_count,sum_yr_1,sum_yr_2,seg_km_sum,last_to_end,avg_discount
52192,2012/12/14,2014/3/31,8,3468,2442,8312,261,0.7775
7275,2013/2/9,2014/3/31,7,960,4994,10546,137,0.612788735
17006,2012/3/6,2014/3/31,6,776,5199,12588,25,0.513333333
47197,2005/4/4,2014/3/31,8,4416,2248,6944,168,0.930527074
51262,2012/4/17,2014/3/31,6,1344,4719,9430,2,0.685205726
35974,2008/8/22,2014/3/31,3,5343,0,8735,580,0.739713795
50496,2011/6/22,2014/3/31,3,5720,0,7874,613,0.820510541
10574,2011/10/30,2014/3/31,10,4260,2555,6824,327,0.946658851
45769,2006/6/14,2014/3/31,6,3040,2936,8884,109,0.727124043
24476,2012/4/4,2014/3/31,8,693,2688,10367,38,0.623094434
57303,2008/12/5,2014/3/31,7,0,2625,8626,34,0.748848829
51302,2012/9/24,2014/3/31,5,0,5444,10385,4,0.622
21441,2008/7/14,2014/3/31,15,1814,3956,13181,89,0.490050831
5854,2011/9/26,2014/3/31,6,3856,1494,9211,99,0.701259364
22202,2010/12/20,2014/3/31,5,3020,1300,10026,246,0.644244963
37450,2010/7/21,2014/3/31,7,1994,4458,9710,192,0.665190525
48853,2009/2/28,2014/3/31,13,2316,3636,9272,1,0.696609146
6763,2012/10/16,2014/3/31,8,4312,1702,12831,218,0.503376978
7857,2011/8/17,2014/3/31,6,5199,600,14289,14,0.451950451
6129,2012/4/12,2014/3/31,8,3962,2709,10221,179,0.63179728
39955,2009/6/30,2014/3/31,7,864,5100,9316,8,0.693091456
7785,2011/5/27,2014/3/31,9,1634,4800,10094,72,0.639656231
46356,2008/9/16,2014/3/31,13,986,5842,9438,4,0.68411316
32324,2012/12/4,2014/3/31,10,5828,2130,10221,104,0.631660307
3847,2009/3/11,2014/3/31,10,3069,3362,10649,11,0.606266316
28058,2007/2/6,2014/3/31,4,3550,1377,10434,114,0.618743531
29506,2007/5/9,2014/3/31,18,3721,4135,10356,37,0.623375821
6876,2012/10/29,2014/3/31,4,651,4803,9021,49,0.715575879
45246,2011/1/15,2014/3/31,7,5393,635,7914,289,0.8156558
22961,2011/6/24,2014/3/31,11,7180,3750,7599,232,0.849453876
16495,2013/2/27,2014/3/31,4,3695,1845,8133,43,0.793638264
5873,2012/9/29,2014/3/31,7,5158,7500,8063,184,0.800483691
48414,2008/6/24,2014/3/31,7,4684,1574,9602,35,0.67211935
28068,2007/2/1,2014/3/31,7,4564,0,13121,40,0.491841323
14021,2011/12/7,2014/3/31,5,7440,2300,8244,219,0.782799612
13502,2010/12/9,2014/3/31,5,0,5641,8941,253,0.721764903
20945,2008/2/4,2014/3/31,5,0,616,7165,116,0.900540126
47044,2013/3/22,2014/3/31,4,0,5576,7868,68,0.82
54260,2011/1/15,2014/3/31,6,0,5576,11802,10,0.546666667
59667,2011/8/14,2014/3/31,16,3278,3993,10714,93,0.60214299
9740,2006/6/23,2014/3/31,6,0,6280,9004,105,0.7164749
22802,2012/1/5,2014/3/31,9,5587,697,8324,291,0.774978376
31737,2010/7/14,2014/3/31,9,3446,3038,8054,105,0.800941147
17030,2011/9/15,2014/3/31,4,1960,3512,9547,19,0.67565099
5071,2011/5/7,2014/3/31,6,5570,0,7896,388,0.816869301
15459,2012/6/24,2014/3/31,5,3897,0,10212,580,0.631609871
50733,2011/8/1,2014/3/31,4,2560,3480,6450,308,1
8618,2007/10/30,2014/3/31,7,3128,2392,7634,290,0.844790411
22312,2009/9/4,2014/3/31,13,3396,6110,8109,106,0.795297817
46878,2012/7/28,2014/3/31,6,5142,0,12692,128,0.508119288
51850,2012/10/22,2014/3/31,6,3706,2245,8711,248,0.740213523
28368,2009/7/24,2014/3/31,4,2210,3409,6070,187,1.062197694
41390,2011/8/8,2014/3/31,4,5850,0,6447,438,1
18169,2010/1/12,2014/3/31,13,2820,4615,9438,8,0.683019708
9232,2011/7/31,2014/3/31,8,2760,2083,8993,34,0.716815301
16358,2013/1/3,2014/3/31,6,2819,1742,13769,309,0.468153098
27853,2006/8/10,2014/3/31,6,0,5787,11487,5,0.561106468
32460,2011/7/12,2014/3/31,9,2800,544,12118,92,0.531883149
26189,2012/7/23,2014/3/31,3,5166,0,9207,604,0.7
15248,2011/12/13,2014/3/31,4,1542,3713,9061,49,0.711272486
18067,2007/4/12,2014/3/31,6,2429,3067,9354,231,0.688922386
51304,2012/8/13,2014/3/31,7,3190,2314,11953,32,0.539124906
6711,2012/11/6,2014/3/31,14,2106,1716,10878,20,0.592320279
16042,2012/9/21,2014/3/31,8,2270,3662,11144,6,0.578137114
48737,2009/3/3,2014/3/31,4,4904,0,6994,603,0.921132399
32269,2011/11/11,2014/3/31,8,5272,1300,7157,107,0.900134134
62812,2007/9/30,2014/3/31,9,3073,3206,10006,197,0.643805717
51826,2012/9/10,2014/3/31,8,3192,2243,10384,74,0.620349576
51802,2012/9/21,2014/3/31,5,2350,7916,7772,30,0.828822697
35868,2006/3/23,2014/3/31,6,0,0,12018,331,0.535991846
21207,2007/9/8,2014/3/31,9,4036,1568,13965,177,0.46124096
28547,2011/5/17,2014/3/31,3,1900,3952,6273,83,1.026666667
34770,2010/7/16,2014/3/31,10,3363,2333,13707,26,0.46983585
12815,2010/2/23,2014/3/31,8,2629,3576,9005,14,0.715159356
6036,2012/3/1,2014/3/31,7,1200,4712,10866,3,0.592646788
11349,2005/10/13,2014/3/31,6,1260,4454,11121,81,0.579043252
26029,2011/2/11,2014/3/31,4,2057,3270,8834,33,0.728926873
3569,2008/9/8,2014/3/31,4,5116,0,8856,416,0.727094625
39915,2009/10/24,2014/3/31,5,3321,2060,8438,73,0.763082484
3280,2008/5/21,2014/3/31,7,4690,1120,11754,366,0.547741194
56250,2005/4/19,2014/3/31,4,0,5902,7077,62,0.90972022
19647,2011/1/9,2014/3/31,7,4357,986,10662,1,0.603804164
22867,2010/4/25,2014/3/31,5,3198,2480,7955,259,0.809161534
18484,2012/3/1,2014/3/31,6,0,5844,7513,18,0.856715027
42136,2012/2/10,2014/3/31,5,2296,2392,12704,213,0.506633344
9889,2006/11/10,2014/3/31,2,0,5767,4564,52,1.41
16546,2013/2/17,2014/3/31,4,4255,915,8577,340,0.750279818
57482,2008/7/25,2014/3/31,10,1888,4193,13495,4,0.476841793
5867,2011/9/5,2014/3/31,6,3938,2166,11322,214,0.568333333
56637,2007/6/23,2014/3/31,4,513,4033,10407,185,0.618081099
38036,2004/11/20,2014/3/31,3,765,4794,5901,32,1.09
50594,2011/12/6,2014/3/31,8,3586,1438,8633,74,0.745048071
41575,2012/2/16,2014/3/31,6,4046,1534,10091,105,0.637321375
39216,2008/11/4,2014/3/31,10,2667,2650,10542,13,0.609943085
27739,2006/5/15,2014/3/31,4,5860,0,6430,652,1
2819,2007/10/27,2014/3/31,5,0,4361,7853,25,0.818792818
55243,2007/4/11,2014/3/31,8,0,4694,8809,138,0.729911454
8623,2007/4/23,2014/3/31,10,2916,5101,10300,62,0.624238835
54334,2011/9/8,2014/3/31,7,1311,1448,8244,311,0.779918729
3306,2009/6/20,2014/3/31,9,3812,2021,9942,272,0.646647556
34966,2012/5/26,2014/3/31,6,5990,0,9925,652,0.647753149
4208,2009/11/13,2014/3/31,14,6603,3763,7730,134,0.83165718
36774,2006/7/15,2014/3/31,5,3856,2042,7729,186,0.83175055
3589,2010/4/7,2014/3/31,7,2320,2788,12628,44,0.509048147
43570,2013/3/8,2014/3/31,9,1640,7974,8163,40,0.787472743
39694,2008/9/12,2014/3/31,9,5639,1286,7713,65,0.833363153
41075,2013/3/12,2014/3/31,3,0,12217,6912,332,0.929904514
52057,2012/10/9,2014/3/31,6,0,2550,10797,63,0.59528758
55428,2009/8/21,2014/3/31,7,2560,3249,6757,77,0.95110404
6981,2012/5/23,2014/3/31,13,3771,3671,8765,33,0.733083856
53703,2008/5/7,2014/3/31,4,2430,2062,11864,216,0.541585469
12979,2010/6/5,2014/3/31,4,3266,1794,11782,172,0.545348837
47539,2007/4/24,2014/3/31,5,2276,3210,8632,93,0.744350093
29599,2007/10/10,2014/3/31,8,5073,884,11670,50,0.550535561
51700,2012/7/11,2014/3/31,6,1415,4153,9928,18,0.647131346
2743,2009/3/31,2014/3/31,4,5146,690,7596,328,0.845787256
7248,2013/1/12,2014/3/31,5,3133,2448,8236,338,0.779990287
51053,2012/11/6,2014/3/31,11,2818,3313,14261,19,0.450457191
18872,2006/6/24,2014/3/31,3,0,4749,10417,155,0.616615148
11445,2007/9/12,2014/3/31,8,2585,3004,10285,143,0.62452212
61840,2011/1/9,2014/3/31,7,1210,4929,7669,17,0.837548572
17364,2010/4/1,2014/3/31,4,6950,0,10768,379,0.596452452
52770,2010/3/15,2014/3/31,8,3840,2787,7290,229,0.880975309
40646,2010/5/1,2014/3/31,7,6275,0,9029,444,0.711291394
48382,2008/7/2,2014/3/31,10,4481,2117,8924,67,0.719617884
50591,2011/8/30,2014/3/31,8,1404,4769,9359,6,0.686138476
23546,2011/6/19,2014/3/31,5,2129,3611,9772,258,0.657113181
61905,2012/4/6,2014/3/31,6,0,0,8211,193,0.78202655
12061,2008/2/26,2014/3/31,5,680,4141,8347,68,0.769215287
25079,2012/9/6,2014/3/31,10,2745,3765,10742,22,0.597678272
35650,2007/3/24,2014/3/31,10,4132,4075,9073,40,0.707579632
7293,2013/3/6,2014/3/31,10,1831,4787,8674,37,0.740104911
6570,2012/7/5,2014/3/31,4,0,0,6759,343,0.949755881
57917,2009/3/7,2014/3/31,10,1441,6560,9766,31,0.657314151
45166,2010/12/6,2014/3/31,2,0,4317,7986,83,0.803821688
28961,2013/2/6,2014/3/31,5,1016,4574,12007,48,0.534626468
44640,2006/1/30,2014/3/31,4,5347,0,7123,601,0.901165239
58170,2009/11/1,2014/3/31,8,1700,2496,10776,179,0.595660728
5253,2011/6/29,2014/3/31,5,1300,4463,8324,30,0.771113647
46889,2012/9/13,2014/3/31,10,0,6066,8645,81,0.742433777
20511,2007/4/19,2014/3/31,8,1672,4877,7187,8,0.893037429
33381,2012/2/27,2014/3/31,4,2306,2200,6617,232,0.969928971
8391,2011/8/22,2014/3/31,8,2302,1399,11732,7,0.547050801
49409,2010/6/4,2014/3/31,7,1632,3333,12708,14,0.504998426
13253,2009/9/10,2014/3/31,4,6120,0,4278,446,1.5
15878,2012/11/3,2014/3/31,5,0,19520,6079,200,1.055431814
62560,2006/10/23,2014/3/31,7,525,2499,11797,2,0.543860303
37531,2011/3/7,2014/3/31,4,5804,0,7951,410,0.806892215
55218,2007/4/3,2014/3/31,6,3160,2797,9704,32,0.661099547
45262,2011/2/21,2014/3/31,6,4856,1309,8758,151,0.73250628
11194,2005/6/17,2014/3/31,2,2400,1940,8786,254,0.730097883
3303,2009/9/2,2014/3/31,8,5209,1201,10702,262,0.599378621
54607,2005/12/13,2014/3/31,8,4003,2333,8069,228,0.794937415
51844,2012/9/3,2014/3/31,6,1556,3131,11702,25,0.548130234
8810,2008/5/4,2014/3/31,8,3591,2025,12198,153,0.525828005
39592,2008/9/13,2014/3/31,8,5860,0,12294,458,0.521677241
8788,2007/11/14,2014/3/31,6,2246,3259,11687,29,0.5487131
60155,2011/11/1,2014/3/31,5,4900,644,8957,256,0.715940605
45532,2010/4/18,2014/3/31,4,0,5542,7868,198,0.815
13749,2010/4/16,2014/3/31,6,2448,3311,9309,65,0.68867655
16013,2012/8/3,2014/3/31,7,1205,3504,9429,86,0.679864249
53393,2011/4/6,2014/3/31,4,1415,4170,8290,32,0.773267793
14680,2011/9/14,2014/3/31,8,3929,2115,7281,81,0.880403791
42689,2012/6/3,2014/3/31,16,4858,2415,11878,258,0.539669978
35027,2012/7/8,2014/3/31,8,3605,2516,8793,1,0.72896736
4064,2009/12/13,2014/3/31,6,3696,2099,8540,153,0.750526932
25099,2012/9/19,2014/3/31,4,3390,2000,9288,92,0.69
27171,2010/11/19,2014/3/31,6,0,3983,7693,170,0.833050825
14673,2011/5/24,2014/3/31,7,5350,557,10492,12,0.610803469
1750,2012/7/22,2014/3/31,9,2841,1751,12749,196,0.502630795
12675,2009/1/22,2014/3/31,4,6253,430,8053,354,0.795691047
510,2011/4/18,2014/3/31,9,2426,3915,7604,21,0.842573645
1426,2010/7/5,2014/3/31,2,5676,0,7322,663,0.875
52090,2012/12/15,2014/3/31,7,0,5876,10246,84,0.625272301
24722,2012/8/19,2014/3/31,3,3615,1903,6215,138,1.030806114
2953,2008/11/17,2014/3/31,10,1377,5206,9923,85,0.645607175
39823,2009/1/9,2014/3/31,2,0,4743,7672,205,0.835
9455,2013/3/2,2014/3/31,13,1260,5488,9808,169,0.653128059
50455,2012/5/7,2014/3/31,5,1001,4401,8856,24,0.7232972
10090,2007/4/1,2014/3/31,12,2149,3583,11521,7,0.555959552
46164,2007/2/6,2014/3/31,5,7572,0,6866,555,0.932872124
34415,2013/1/29,2014/3/31,8,3700,2533,8623,286,0.742757741
44995,2007/4/9,2014/3/31,4,3612,1856,9236,216,0.693453876
52994,2012/12/2,2014/3/31,4,4706,724,7516,135,0.852146088
46192,2007/3/19,2014/3/31,5,2063,3698,10014,244,0.639573597
28317,2008/4/21,2014/3/31,11,2858,3746,11159,12,0.57394211
33810,2012/10/1,2014/3/31,5,3983,1277,9379,150,0.682856381
59824,2011/10/1,2014/3/31,4,4450,1206,7741,213,0.827254877
6301,2012/4/10,2014/3/31,5,5624,0,9945,694,0.643906486
42664,2012/7/6,2014/3/31,10,3208,2193,7776,61,0.823497942
13135,2009/7/20,2014/3/31,12,2444,4425,8632,18,0.741771316
20227,2005/3/19,2014/3/31,13,1889,5225,9639,14,0.664277415
10392,2010/8/8,2014/3/31,8,3252,2263,14764,45,0.433664319
33430,2012/10/5,2014/3/31,6,950,4575,7972,24,0.80312845
18206,2010/11/1,2014/3/31,16,4470,2747,9646,265,0.663748704
19293,2007/4/2,2014/3/31,10,2917,3248,8136,74,0.786912488
30945,2009/12/19,2014/3/31,11,3325,3243,7833,197,0.817319035
60442,2012/3/15,2014/3/31,5,5753,0,7968,377,0.803470131
6007,2011/10/26,2014/3/31,4,4542,0,8536,534,0.75
23219,2011/7/7,2014/3/31,4,4542,0,8536,514,0.75
58824,2010/7/15,2014/3/31,3,5310,0,6402,551,1
8965,2009/3/13,2014/3/31,5,2010,4441,5259,125,1.217246625
2680,2007/9/1,2014/3/31,4,5627,0,6895,592,0.928346628
14860,2012/7/30,2014/3/31,6,0,5704,10290,27,0.622036929
27249,2011/9/24,2014/3/31,7,4982,0,9367,409,0.683276396
12116,2008/4/17,2014/3/31,3,4420,1260,5220,365,1.226091954
53698,2007/1/8,2014/3/31,5,575,4378,12232,7,0.523207162
27093,2011/10/20,2014/3/31,2,0,7710,5045,18,1.268497522
12750,2008/12/3,2014/3/31,6,4476,1137,7460,197,0.857820375
15672,2012/5/16,2014/3/31,7,824,5351,10383,13,0.616297794
33934,2012/10/9,2014/3/31,6,3591,2231,12457,66,0.513687084
50851,2012/4/6,2014/3/31,7,3863,2047,10616,272,0.602769405
47897,2007/11/19,2014/3/31,5,5309,0,11825,487,0.541128964
43304,2013/2/12,2014/3/31,9,512,5791,11840,3,0.540388514
17188,2012/8/1,2014/3/31,3,4572,630,7109,102,0.9
46693,2011/12/15,2014/3/31,4,2343,1816,9038,177,0.707833592
54554,2013/2/18,2014/3/31,6,0,6627,12972,2,0.493163737
9739,2006/7/23,2014/3/31,14,640,5541,12422,7,0.514967799
54346,2011/10/31,2014/3/31,8,0,4945,10449,22,0.612191597
57663,2008/9/26,2014/3/31,6,5693,589,8903,214,0.718476918
10831,2012/11/11,2014/3/31,3,0,4938,9113,60,0.701911555
32622,2012/1/23,2014/3/31,5,2465,2850,10169,327,0.629014652
56657,2007/8/20,2014/3/31,8,0,1496,9740,40,0.656716632
27623,2005/12/9,2014/3/31,7,263,5437,12052,10,0.530730999
23079,2011/2/26,2014/3/31,3,4704,2800,7929,45,0.806666667
11664,2007/9/3,2014/3/31,5,1992,4550,9405,67,0.68
5863,2011/9/13,2014/3/31,4,5423,0,11368,436,0.5625
14068,2012/9/16,2014/3/31,9,3309,2001,9758,213,0.655226481
61577,2010/1/7,2014/3/31,5,4732,0,6787,608,0.942021512
31462,2011/11/9,2014/3/31,5,1313,4375,8983,172,0.711705444
50577,2011/6/24,2014/3/31,10,2929,2623,9949,48,0.642599256
56680,2008/2/19,2014/3/31,5,1105,4420,9835,165,0.65
21712,2008/9/26,2014/3/31,8,1340,3491,11493,103,0.556216828
18589,2012/11/2,2014/3/31,8,0,6098,9238,24,0.691951721
43053,2012/10/30,2014/3/31,9,175,8181,12880,18,0.496256211
47053,2013/3/30,2014/3/31,4,0,5545,8306,49,0.769513605
32475,2011/7/23,2014/3/31,7,4893,1348,8372,107,0.763400621
58062,2009/3/12,2014/3/31,8,6339,0,8888,435,0.719059406
60305,2012/6/28,2014/3/31,7,3277,737,10259,56,0.622945706
35407,2011/9/12,2014/3/31,5,5488,0,9509,506,0.672042276
39959,2009/1/12,2014/3/31,7,6015,0,8491,397,0.752590979
58320,2010/3/29,2014/3/31,8,3020,3304,14477,16,0.441381502
57842,2009/1/11,2014/3/31,9,1246,5423,11879,2,0.537849987
10358,2010/4/26,2014/3/31,4,4250,1515,6882,310,0.928363848
34361,2013/3/9,2014/3/31,5,700,4955,8672,58,0.736732011
53721,2007/3/31,2014/3/31,11,5120,568,7816,336,0.817412999
16978,2011/5/26,2014/3/31,10,6087,0,9026,412,0.707788611
19212,2006/11/1,2014/3/31,4,3930,900,8872,177,0.72
17167,2012/11/1,2014/3/31,2,2715,2715,4258,349,1.5
20583,2007/9/17,2014/3/31,6,3518,2525,7168,191,0.890970982
52129,2012/11/14,2014/3/31,11,4167,2114,8886,175,0.718663065
40743,2010/12/17,2014/3/31,6,3840,0,6657,417,0.959290972
31540,2012/10/1,2014/3/31,6,2625,2874,11761,122,0.542980189
23326,2011/2/28,2014/3/31,7,5360,635,6440,165,0.991428571
17915,2006/8/28,2014/3/31,3,4481,576,5754,241,1.109558568
57844,2008/11/19,2014/3/31,9,2400,3128,13377,43,0.477253495
80,2010/10/29,2014/3/31,6,0,3696,13089,17,0.487731683
46802,2012/5/16,2014/3/31,8,3921,0,13179,509,0.484399423
55737,2012/2/5,2014/3/31,10,2344,3524,10429,34,0.612096078
49553,2010/3/14,2014/3/31,9,1036,4775,9867,94,0.646945373
7023,2013/3/4,2014/3/31,4,0,3976,10638,39,0.600050761
41860,2011/10/19,2014/3/31,6,3613,2170,9622,80,0.663389108
54906,2006/9/7,2014/3/31,8,1400,4202,16257,18,0.392568125
22373,2009/11/27,2014/3/31,8,2619,3449,7545,207,0.845826375
17771,2006/10/8,2014/3/31,12,0,4527,14634,6,0.436087878
39975,2009/1/20,2014/3/31,6,0,5343,11867,15,0.537697817
6119,2011/12/14,2014/3/31,7,4771,986,11618,153,0.549217593
57114,2008/2/18,2014/3/31,7,1724,3867,10661,44,0.598504831
13459,2009/12/17,2014/3/31,10,3756,2344,12529,215,0.509262511
62392,2011/7/1,2014/3/31,9,1410,1903,8219,212,0.776253802
7338,2013/3/29,2014/3/31,7,1710,3560,7589,81,0.840650942
11359,2005/11/8,2014/3/31,8,2140,1169,11273,112,0.565918566
58502,2012/3/26,2014/3/31,7,6182,0,8937,511,0.713841334
24981,2012/10/4,2014/3/31,5,0,2992,8457,3,0.754340783
43975,2011/6/30,2014/3/31,10,5565,0,7196,430,0.886471651
5198,2011/4/18,2014/3/31,7,1373,3902,9616,31,0.663334027
31146,2009/11/5,2014/3/31,2,5285,0,5531,590,1.153227265
10632,2012/2/22,2014/3/31,3,1784,2856,7533,197,0.846674632
34146,2012/11/14,2014/3/31,11,3776,2853,10630,37,0.599985889
19714,2011/8/16,2014/3/31,5,0,4751,8981,107,0.710124708
35918,2006/9/7,2014/3/31,6,3201,2625,9813,345,0.649785998
24158,2011/12/3,2014/3/31,9,3930,0,13076,474,0.487630009
37194,2007/6/9,2014/3/31,6,2760,3456,7382,217,0.863736115
29317,2005/9/19,2014/3/31,7,2645,347,10608,291,0.601035068
20428,2005/9/10,2014/3/31,8,5115,1020,13133,332,0.485471712
8715,2008/7/26,2014/3/31,8,1348,5126,7178,129,0.888216773
20529,2007/6/11,2014/3/31,11,1242,5134,7590,68,0.84
34317,2013/1/12,2014/3/31,11,2225,4900,8727,83,0.73054658
22683,2010/3/23,2014/3/31,10,2673,2811,8885,77,0.717523917
2418,2007/7/10,2014/3/31,6,2414,3378,10318,191,0.617851328
8530,2006/7/7,2014/3/31,8,2480,7487,8993,137,0.708797954
6145,2012/1/15,2014/3/31,6,6900,0,9116,443,0.699232119
40042,2012/10/8,2014/3/31,4,1952,3336,11908,128,0.535272086
36568,2006/1/22,2014/3/31,7,693,3612,9745,3,0.654016419
29615,2007/8/2,2014/3/31,9,6031,0,7367,376,0.865114701
48097,2008/3/15,2014/3/31,8,3968,2074,11488,178,0.55476149
41903,2012/1/6,2014/3/31,3,5385,0,6996,634,0.91093482
32893,2012/1/8,2014/3/31,6,0,13893,9147,5,0.696712583
52347,2013/3/7,2014/3/31,8,768,5539,9973,3,0.638989271
23945,2012/3/2,2014/3/31,8,1152,5306,7822,97,0.814620302
4239,2009/9/1,2014/3/31,10,3478,3051,9323,10,0.68346455
49537,2011/5/12,2014/3/31,12,2688,4674,8452,22,0.753749408
40348,2009/11/18,2014/3/31,4,5673,0,8220,590,0.775
47016,2013/2/10,2014/3/31,5,0,5673,10275,74,0.62
51974,2012/7/25,2014/3/31,11,2478,3476,9797,85,0.650224559
252,2011/5/20,2014/3/31,7,320,5915,9156,82,0.695714286
36353,2012/3/1,2014/3/31,10,4457,1773,8647,15,0.736648549
49363,2009/10/27,2014/3/31,6,3968,1717,9331,231,0.682635302
36893,2006/10/18,2014/3/31,8,2338,2184,9398,14,0.677715471
6412,2012/3/1,2014/3/31,7,1380,4065,8507,197,0.74854943
62428,2011/7/14,2014/3/31,10,1231,5196,7705,5,0.826415315
28128,2007/2/23,2014/3/31,7,4528,1460,9638,247,0.660630836
1276,2008/12/4,2014/3/31,7,3355,2507,10577,166,0.601952349
35820,2007/7/18,2014/3/31,6,1524,2280,16920,10,0.376247045
33485,2012/8/6,2014/3/31,6,5900,0,7327,388,0.868813976
26949,2006/3/30,2014/3/31,10,1315,2221,12621,67,0.504319784
3246,2008/7/7,2014/3/31,7,1200,4336,12030,49,0.529062344
49361,2009/10/12,2014/3/31,8,6397,0,8133,686,0.782466495
6404,2012/9/5,2014/3/31,4,5400,0,6788,387,0.9375
57762,2008/12/8,2014/3/31,8,4569,1769,10209,158,0.623300029
57343,2012/6/1,2014/3/31,5,2050,1955,11195,267,0.568401072
349,2012/3/6,2014/3/31,8,2653,3820,7900,130,0.805473418
48112,2008/9/19,2014/3/31,2,4228,0,7070,467,0.9
8680,2007/11/19,2014/3/31,6,768,5074,7128,84,0.89266835
15653,2012/4/22,2014/3/31,6,4164,0,12271,580,0.518474452
18102,2008/7/8,2014/3/31,5,4343,0,12552,470,0.506855481
22,2008/2/27,2014/3/31,7,5830,0,13298,385,0.478391487
38871,2007/12/16,2014/3/31,3,0,5551,4797,236,1.3261059
4925,2011/8/13,2014/3/31,8,6877,0,8556,377,0.743454885
30944,2010/11/6,2014/3/31,5,1400,4145,8785,71,0.724061468
4922,2010/12/6,2014/3/31,9,183,6132,9885,11,0.643485078
20994,2007/12/31,2014/3/31,4,0,1805,4444,99,1.431284878
8995,2007/9/9,2014/3/31,7,0,3704,11292,98,0.563283741
50240,2011/8/30,2014/3/31,8,2755,1073,11284,121,0.563643212
16725,2010/5/7,2014/3/31,8,2286,3352,7884,165,0.806698376
3444,2008/6/24,2014/3/31,7,0,6277,7431,3,0.855874041
41210,2011/6/28,2014/3/31,7,2688,3555,6330,216,1.004698262
19995,2012/12/14,2014/3/31,6,0,5557,10149,38,0.626563208
38733,2007/10/16,2014/3/31,6,0,6125,8311,5,0.76509686
39902,2010/8/1,2014/3/31,8,2090,3725,8312,42,0.765
42930,2012/9/28,2014/3/31,8,3910,2335,9368,37,0.67875
1543,2011/7/29,2014/3/31,5,4544,0,15895,395,0.4
17532,2011/5/12,2014/3/31,15,0,3071,12044,24,0.527865327
35749,2008/11/8,2014/3/31,6,5220,1001,6120,81,1.038789216
52979,2012/3/5,2014/3/31,6,420,554,9191,276,0.691662496
16843,2010/3/16,2014/3/31,4,1254,4172,10684,56,0.595
33314,2012/5/13,2014/3/31,4,0,4379,8069,197,0.787810138
38081,2005/3/6,2014/3/31,7,2614,3203,11369,102,0.559069399
58548,2010/3/3,2014/3/31,8,1590,4393,10608,134,0.599134615
34118,2012/11/23,2014/3/31,5,2043,3655,8517,272,0.746201714
8650,2007/7/22,2014/3/31,8,2608,3398,8582,118,0.740533675
24649,2012/5/24,2014/3/31,7,3116,2952,10785,109,0.589188688
6387,2012/7/16,2014/3/31,5,4105,1647,6816,254,0.932224178
35163,2012/12/22,2014/3/31,7,0,4710,9965,130,0.637622679
59082,2011/7/1,2014/3/31,8,3345,2352,9522,287,0.667249527
40540,2011/12/4,2014/3/31,7,0,2052,8636,209,0.735690134
22025,2010/10/29,2014/3/31,6,2481,3176,8042,209,0.789965183
11874,2008/3/4,2014/3/31,9,5810,2074,6998,242,0.907739354
41759,2011/8/3,2014/3/31,6,864,4832,10399,27,0.610837581
44118,2012/5/23,2014/3/31,4,3928,1564,9983,224,0.636285686
33631,2012/7/10,2014/3/31,4,4359,666,8768,211,0.724425182
62580,2007/9/17,2014/3/31,4,2241,2745,8322,160,0.763229993
16138,2012/12/5,2014/3/31,12,5033,2185,7438,328,0.853892175
5290,2011/8/31,2014/3/31,7,1313,3635,6952,264,0.913570196
6803,2012/8/18,2014/3/31,5,3488,0,6984,511,0.909364261
23438,2012/6/23,2014/3/31,15,15440,2000,8700,331,0.73
57537,2010/1/16,2014/3/31,9,0,6792,7951,39,0.79876242
425,2012/9/11,2014/3/31,9,1680,4160,10283,61,0.617590197
45058,2006/2/3,2014/3/31,5,2243,3632,8005,40,0.793309182
12817,2009/3/20,2014/3/31,7,1562,3818,11640,75,0.545561856
37796,2012/8/31,2014/3/31,8,0,3712,9925,20,0.639816625
57331,2012/2/18,2014/3/31,7,3458,2552,9455,67,0.671612903
30424,2008/7/1,2014/3/31,5,2847,550,14110,265,0.45
48211,2008/7/13,2014/3/31,6,3833,2219,7755,66,0.818738878
8769,2007/8/24,2014/3/31,8,1600,4195,9676,6,0.656153369
57176,2008/10/5,2014/3/31,4,0,5680,7575,116,0.838105611
52052,2012/10/18,2014/3/31,5,4871,0,10439,515,0.608147332
12269,2008/5/10,2014/3/31,9,3393,3279,10380,14,0.611587669
37010,2007/1/12,2014/3/31,9,3944,2170,12127,29,0.523436134
9560,2006/3/5,2014/3/31,10,4040,560,11293,309,0.562087134
33762,2012/9/17,2014/3/31,9,5292,0,8856,262,0.716753613
50104,2011/1/28,2014/3/31,5,3579,2169,5998,100,1.058232744
2810,2007/12/15,2014/3/31,4,4612,0,7934,628,0.8
43619,2009/12/8,2014/3/31,4,5756,0,6578,714,0.96479173
11959,2008/4/25,2014/3/31,8,3799,3323,7606,113,0.834380752
22438,2010/8/18,2014/3/31,7,1450,4697,8217,21,0.772325666
35118,2009/10/23,2014/3/31,7,2925,3147,11200,83,0.566611607
50277,2011/7/8,2014/3/31,5,4166,1330,7650,64,0.829512418
62231,2009/11/9,2014/3/31,5,2354,2999,8756,157,0.724675651
6409,2012/3/11,2014/3/31,7,840,2879,7462,186,0.850340391
35225,2011/9/9,2014/3/31,7,1726,2734,12108,60,0.524039478
21024,2007/12/19,2014/3/31,9,3707,2588,12369,67,0.512967904
58532,2011/9/20,2014/3/31,7,2363,1015,10141,268,0.625664136
1077,2007/2/15,2014/3/31,3,4097,1233,7464,188,0.85
